Generation,Average Fitness,Best Fitness So Far,Best with secondary data
2653,-0.40901064445051327,-0.2916636755905841,-0.35124894973025855
2654,-0.3869440882689844,-0.2916636755905841,-0.35124894973025855
2655,-0.39331734783184125,-0.2916636755905841,-0.35124894973025855
2656,-0.3952637491601812,-0.2916636755905841,-0.35124894973025855
2657,-0.3976041063202365,-0.2916636755905841,-0.35124894973025855
2658,-0.42421313112148823,-0.2916636755905841,-0.35124894973025855
2659,-0.40592960132201594,-0.2916636755905841,-0.35124894973025855
2660,-0.3900024173698459,-0.2916636755905841,-0.35124894973025855
2661,-0.41074296234341623,-0.2916636755905841,-0.35124894973025855
2662,-0.4121556347495578,-0.2916636755905841,-0.35124894973025855
2663,-0.4117145631234926,-0.2916636755905841,-0.35124894973025855
2664,-0.4239832469757687,-0.2916636755905841,-0.35124894973025855
2665,-0.3656315659341255,-0.2916636755905841,-0.35124894973025855
2666,-0.398375736141723,-0.2916636755905841,-0.35124894973025855
2667,-0.41258003464013787,-0.2916636755905841,-0.35124894973025855
2668,-0.40643992442358545,-0.2916636755905841,-0.35124894973025855
2669,-0.40291920147963206,-0.2916636755905841,-0.35124894973025855
2670,-0.39490401362279093,-0.2916636755905841,-0.35124894973025855
2671,-0.3664755328824592,-0.2916636755905841,-0.35124894973025855
2672,-0.3808476023105831,-0.2916636755905841,-0.35124894973025855
2673,-0.40902617350741344,-0.2916636755905841,-0.35124894973025855
2674,-0.40828614582547296,-0.2916636755905841,-0.35124894973025855
2675,-0.3974759765133626,-0.2916636755905841,-0.35124894973025855
2676,-0.4131538213892222,-0.2916636755905841,-0.35124894973025855
2677,-0.3961971406047825,-0.2916636755905841,-0.35124894973025855
2678,-0.3975510245335947,-0.2916636755905841,-0.35124894973025855
2679,-0.4328161490802135,-0.2916636755905841,-0.35124894973025855
2680,-0.41137987808562654,-0.2916636755905841,-0.35124894973025855
2681,-0.4576119161074113,-0.2916636755905841,-0.35124894973025855
2682,-0.4478973833410904,-0.2916636755905841,-0.35124894973025855
2683,-0.450952638579145,-0.2916636755905841,-0.35124894973025855
2684,-0.39744074545588054,-0.2916636755905841,-0.35124894973025855
2685,-0.40369523277997876,-0.28964335427181315,-0.3503213020144369
2686,-0.4326813127043437,-0.28964335427181315,-0.3503213020144369
2687,-0.42369408096372724,-0.28964335427181315,-0.3503213020144369
2688,-0.4067407531773897,-0.28964335427181315,-0.3503213020144369
2689,-0.39384685463460056,-0.28964335427181315,-0.3503213020144369
2690,-0.39346278073540897,-0.28964335427181315,-0.3503213020144369
2691,-0.3812723637049601,-0.28964335427181315,-0.3503213020144369
2692,-0.4595589890566897,-0.28964335427181315,-0.3503213020144369
2693,-0.43889046132302234,-0.28964335427181315,-0.3503213020144369
2694,-0.42908801247251,-0.28964335427181315,-0.3503213020144369
2695,-0.39364425519205226,-0.28964335427181315,-0.3503213020144369
2696,-0.41396233723845627,-0.28964335427181315,-0.3503213020144369
2697,-0.3967376033695288,-0.28964335427181315,-0.3503213020144369
2698,-0.43146439488794025,-0.28964335427181315,-0.3503213020144369
2699,-0.4225768882613808,-0.28964335427181315,-0.3503213020144369
2700,-0.3947476647945893,-0.28964335427181315,-0.3503213020144369
2701,-0.4271781716650686,-0.28964335427181315,-0.3503213020144369
2702,-0.41425611358276243,-0.28964335427181315,-0.3503213020144369
2703,-0.435177488999926,-0.28964335427181315,-0.3503213020144369
2704,-0.4317675598544466,-0.28964335427181315,-0.3503213020144369
2705,-0.4108922810122869,-0.28964335427181315,-0.3503213020144369
2706,-0.4627480439113654,-0.28964335427181315,-0.3503213020144369
2707,-0.4201442000597716,-0.28964335427181315,-0.3503213020144369
2708,-0.4161892606624067,-0.28964335427181315,-0.3503213020144369
2709,-0.4064806420957854,-0.28964335427181315,-0.3503213020144369
2710,-0.3857864930663002,-0.28964335427181315,-0.3503213020144369
2711,-0.4167446307656097,-0.28964335427181315,-0.3503213020144369
2712,-0.38326185474681507,-0.28964335427181315,-0.3503213020144369
2713,-0.4422400128300783,-0.28964335427181315,-0.3503213020144369
2714,-0.40865064500824916,-0.28964335427181315,-0.3503213020144369
2715,-0.39789078163434655,-0.28964335427181315,-0.3503213020144369
2716,-0.44842481381709165,-0.2886420090346503,-0.3503186115401113
2717,-0.4156871832733102,-0.2886420090346503,-0.3503186115401113
2718,-0.4043954038161592,-0.2886420090346503,-0.3503186115401113
2719,-0.39943115209501046,-0.2886420090346503,-0.3503186115401113
2720,-0.44644834241265413,-0.2886420090346503,-0.3503186115401113
2721,-0.3964266626173826,-0.2886420090346503,-0.3503186115401113
2722,-0.3792642894465018,-0.2886420090346503,-0.3503186115401113
2723,-0.36209731692358565,-0.2886420090346503,-0.3503186115401113
2724,-0.4444767103460582,-0.2886420090346503,-0.3503186115401113
2725,-0.34190210340348154,-0.2886420090346503,-0.3503186115401113
2726,-0.4724226387492683,-0.2886420090346503,-0.3503186115401113
2727,-0.42120891232287583,-0.2886420090346503,-0.3503186115401113
2728,-0.40228593380413535,-0.2886420090346503,-0.3503186115401113
2729,-0.40105524968380685,-0.2886420090346503,-0.3503186115401113
2730,-0.3820082650506213,-0.2886420090346503,-0.3503186115401113
2731,-0.3489939215720637,-0.2886420090346503,-0.3503186115401113
2732,-0.3706751779187682,-0.2886420090346503,-0.3503186115401113
2733,-0.3728503690440965,-0.2886420090346503,-0.3503186115401113
2734,-0.4075312144483511,-0.2886420090346503,-0.3503186115401113
2735,-0.38025781492499144,-0.2886420090346503,-0.3503186115401113
2736,-0.40093327565354747,-0.2886420090346503,-0.3503186115401113
2737,-0.44841990727278513,-0.2886420090346503,-0.3503186115401113
2738,-0.4456801027334231,-0.2886420090346503,-0.3503186115401113
2739,-0.3982526465364296,-0.2886420090346503,-0.3503186115401113
2740,-0.39057681564210833,-0.2886420090346503,-0.3503186115401113
2741,-0.4353898205411327,-0.2886420090346503,-0.3503186115401113
2742,-0.40616166620763217,-0.2886420090346503,-0.3503186115401113
2743,-0.40048442318979943,-0.2886420090346503,-0.3503186115401113
2744,-0.47543765886035344,-0.2886420090346503,-0.3503186115401113
2745,-0.3628041887185901,-0.2886420090346503,-0.3503186115401113
2746,-0.38386322135420253,-0.2886420090346503,-0.3503186115401113
2747,-0.4549049138031254,-0.2886420090346503,-0.3503186115401113
2748,-0.41576734437872764,-0.2886420090346503,-0.3503186115401113
2749,-0.38342289890741277,-0.2886420090346503,-0.3503186115401113
2750,-0.4295301347182604,-0.2886420090346503,-0.3503186115401113
2751,-0.41593801039278494,-0.2886420090346503,-0.3503186115401113
2752,-0.4148333158284458,-0.2886420090346503,-0.3503186115401113
2753,-0.41797372485856443,-0.2886420090346503,-0.3503186115401113
2754,-0.4097639417415456,-0.2886420090346503,-0.3503186115401113
2755,-0.45142247937289676,-0.2886420090346503,-0.3503186115401113
2756,-0.40582881436564866,-0.2886420090346503,-0.3503186115401113
2757,-0.3954357224474145,-0.2886420090346503,-0.3503186115401113
2758,-0.40466929621507186,-0.2886420090346503,-0.3503186115401113
2759,-0.412957574503911,-0.2886420090346503,-0.3503186115401113
2760,-0.4183372619923076,-0.2886420090346503,-0.3503186115401113
2761,-0.41350498997669755,-0.2886420090346503,-0.3503186115401113
2762,-0.41785261502853355,-0.2886420090346503,-0.3503186115401113
2763,-0.41482085051009593,-0.2886420090346503,-0.3503186115401113
2764,-0.39438086586377763,-0.2886420090346503,-0.3503186115401113
2765,-0.40669047064827474,-0.2886420090346503,-0.3503186115401113
2766,-0.38512623995143874,-0.2886420090346503,-0.3503186115401113
2767,-0.4012830688855315,-0.2886420090346503,-0.3503186115401113
2768,-0.4118437964779655,-0.2886420090346503,-0.3503186115401113
2769,-0.44453912699911796,-0.2886420090346503,-0.3503186115401113
2770,-0.39818349608244397,-0.2886420090346503,-0.3503186115401113
2771,-0.40714669849866175,-0.2886420090346503,-0.3503186115401113
2772,-0.4205163411822996,-0.2886420090346503,-0.3503186115401113
2773,-0.3748672318771166,-0.2886420090346503,-0.3503186115401113
2774,-0.3863695010692188,-0.2886420090346503,-0.3503186115401113
2775,-0.4484978028849933,-0.2886420090346503,-0.3503186115401113
2776,-0.3842933278434023,-0.2886420090346503,-0.3503186115401113
2777,-0.3812048064431062,-0.2886420090346503,-0.3503186115401113
2778,-0.3671542923152118,-0.2886420090346503,-0.3503186115401113
2779,-0.37420636759800935,-0.2886420090346503,-0.3503186115401113
2780,-0.41307327880042694,-0.2886420090346503,-0.3503186115401113
2781,-0.3885259963742013,-0.2886420090346503,-0.3503186115401113
2782,-0.34724028731591344,-0.2886420090346503,-0.3503186115401113
2783,-0.39903746866196554,-0.2886420090346503,-0.3503186115401113
2784,-0.4317985510601342,-0.2886420090346503,-0.3503186115401113
2785,-0.4247018933033733,-0.2886420090346503,-0.3503186115401113
2786,-0.4657410235020788,-0.2886420090346503,-0.3503186115401113
2787,-0.4352956999789235,-0.2886420090346503,-0.3503186115401113
2788,-0.39759635982438346,-0.2886420090346503,-0.3503186115401113
2789,-0.3796738994859106,-0.2886420090346503,-0.3503186115401113
2790,-0.40053627313630924,-0.2886420090346503,-0.3503186115401113
2791,-0.3791128894591953,-0.2886420090346503,-0.3503186115401113
2792,-0.4344757935859364,-0.2886420090346503,-0.3503186115401113
2793,-0.4014081626313077,-0.2886420090346503,-0.3503186115401113
2794,-0.410263338628035,-0.2886420090346503,-0.3503186115401113
2795,-0.4132142299383862,-0.2886420090346503,-0.3503186115401113
2796,-0.4347412079165949,-0.2886420090346503,-0.3503186115401113
2797,-0.38967050907163986,-0.2886420090346503,-0.3503186115401113
2798,-0.381192887887002,-0.2886420090346503,-0.3503186115401113
2799,-0.363770448943959,-0.2886420090346503,-0.3503186115401113
2800,-0.41150448445939547,-0.2886420090346503,-0.3503186115401113
2801,-0.3937128618204907,-0.2886420090346503,-0.3503186115401113
2802,-0.43369207870687254,-0.2886420090346503,-0.3503186115401113
2803,-0.4498064615588197,-0.2886420090346503,-0.3503186115401113
2804,-0.44953168381120256,-0.2886420090346503,-0.3503186115401113
2805,-0.45678116104310507,-0.2886420090346503,-0.3503186115401113
2806,-0.41940066271011567,-0.2886420090346503,-0.3503186115401113
2807,-0.3741755529956772,-0.2886420090346503,-0.3503186115401113
2808,-0.435120764311818,-0.2886420090346503,-0.3503186115401113
2809,-0.3997927583054776,-0.2886420090346503,-0.3503186115401113
2810,-0.40977169836263677,-0.2886420090346503,-0.3503186115401113
2811,-0.4123396271357819,-0.2886420090346503,-0.3503186115401113
2812,-0.4182125112549334,-0.2886420090346503,-0.3503186115401113
2813,-0.40197000278284306,-0.2886420090346503,-0.3503186115401113
2814,-0.4053509505622923,-0.2886420090346503,-0.3503186115401113
2815,-0.46055207957407157,-0.2886420090346503,-0.3503186115401113
2816,-0.44123028980124057,-0.2886420090346503,-0.3503186115401113
2817,-0.4075065325530967,-0.2886420090346503,-0.3503186115401113
2818,-0.39447348432752927,-0.2886420090346503,-0.3503186115401113
2819,-0.4586485912603429,-0.2886420090346503,-0.3503186115401113
2820,-0.4599053949497149,-0.2886420090346503,-0.3503186115401113
2821,-0.36615280814950835,-0.2886420090346503,-0.3503186115401113
2822,-0.44079027032561585,-0.2886420090346503,-0.3503186115401113
2823,-0.43945657358254364,-0.2886420090346503,-0.3503186115401113
2824,-0.41400785362535386,-0.2886420090346503,-0.3503186115401113
2825,-0.38043906609003514,-0.2886420090346503,-0.3503186115401113
2826,-0.36371328567986067,-0.2886420090346503,-0.3503186115401113
2827,-0.3885576094489584,-0.2886420090346503,-0.3503186115401113
2828,-0.45870506204425693,-0.2886420090346503,-0.3503186115401113
2829,-0.4163479414095954,-0.2886420090346503,-0.3503186115401113
2830,-0.41698267226273217,-0.2886420090346503,-0.3503186115401113
2831,-0.3967880388854292,-0.2886420090346503,-0.3503186115401113
2832,-0.4303049881943741,-0.2886420090346503,-0.3503186115401113
2833,-0.4167099711037987,-0.2886420090346503,-0.3503186115401113
2834,-0.39947139646281665,-0.2886420090346503,-0.3503186115401113
2835,-0.40914515262227474,-0.2886420090346503,-0.3503186115401113
2836,-0.37154065180767903,-0.2886420090346503,-0.3503186115401113
2837,-0.4701720347009598,-0.2886420090346503,-0.3503186115401113
2838,-0.3928879150628839,-0.2886420090346503,-0.3503186115401113
2839,-0.4119113875807309,-0.2886420090346503,-0.3503186115401113
2840,-0.378309774624794,-0.2886420090346503,-0.3503186115401113
2841,-0.3855257975671489,-0.2886420090346503,-0.3503186115401113
2842,-0.3860166479383044,-0.28854225181713095,-0.35042240446911904
2843,-0.40923596262529743,-0.28854225181713095,-0.35042240446911904
2844,-0.41093283373927947,-0.28854225181713095,-0.35042240446911904
2845,-0.4438763755467751,-0.28854225181713095,-0.35042240446911904
2846,-0.3980721486676179,-0.28854225181713095,-0.35042240446911904
2847,-0.3784894297166758,-0.28854225181713095,-0.35042240446911904
2848,-0.3867398303523334,-0.28854225181713095,-0.35042240446911904
2849,-0.3749983557348584,-0.28854225181713095,-0.35042240446911904
2850,-0.4102463550722518,-0.28854225181713095,-0.35042240446911904
2851,-0.38736302583618565,-0.28854225181713095,-0.35042240446911904
2852,-0.3658733450845315,-0.28854225181713095,-0.35042240446911904
2853,-0.43900688310424385,-0.28854225181713095,-0.35042240446911904
2854,-0.39621738325354755,-0.28854225181713095,-0.35042240446911904
2855,-0.3638938633485091,-0.28854225181713095,-0.35042240446911904
2856,-0.38281737928796294,-0.28854225181713095,-0.35042240446911904
2857,-0.4158472955554045,-0.28854225181713095,-0.35042240446911904
2858,-0.3628178400651294,-0.28854225181713095,-0.35042240446911904
2859,-0.43194311505576133,-0.28854225181713095,-0.35042240446911904
2860,-0.37289892256284174,-0.28854225181713095,-0.35042240446911904
2861,-0.41151521090413856,-0.28854225181713095,-0.35042240446911904
2862,-0.3986727835380804,-0.28854225181713095,-0.35042240446911904
2863,-0.4044861769276691,-0.28854225181713095,-0.35042240446911904
2864,-0.41838448761871844,-0.28854225181713095,-0.35042240446911904
2865,-0.36631404747215557,-0.28854225181713095,-0.35042240446911904
2866,-0.39901999531766164,-0.28854225181713095,-0.35042240446911904
2867,-0.38512694139036907,-0.28854225181713095,-0.35042240446911904
2868,-0.4310055962720017,-0.28854225181713095,-0.35042240446911904
2869,-0.4227130385782258,-0.28854225181713095,-0.35042240446911904
2870,-0.38867610827780175,-0.28854225181713095,-0.35042240446911904
2871,-0.38311393294143187,-0.28854225181713095,-0.35042240446911904
2872,-0.4262869624963301,-0.28854225181713095,-0.35042240446911904
2873,-0.3727077043639406,-0.28854225181713095,-0.35042240446911904
2874,-0.39775089063826835,-0.28854225181713095,-0.35042240446911904
2875,-0.3857737174049074,-0.28854225181713095,-0.35042240446911904
2876,-0.4314482755240917,-0.28854225181713095,-0.35042240446911904
2877,-0.4230400604014004,-0.28854225181713095,-0.35042240446911904
2878,-0.43856560294763464,-0.28854225181713095,-0.35042240446911904
2879,-0.40124477333224357,-0.28854225181713095,-0.35042240446911904
2880,-0.41488918029311855,-0.28854225181713095,-0.35042240446911904
2881,-0.39763270323408817,-0.28854225181713095,-0.35042240446911904
2882,-0.4125311671884828,-0.28854225181713095,-0.35042240446911904
2883,-0.44745451295665595,-0.28854225181713095,-0.35042240446911904
2884,-0.4215443880351967,-0.28854225181713095,-0.35042240446911904
2885,-0.38594190957523145,-0.28854225181713095,-0.35042240446911904
2886,-0.4756924784812581,-0.28854225181713095,-0.35042240446911904
2887,-0.41014982578505355,-0.28854225181713095,-0.35042240446911904
2888,-0.4189271883663229,-0.28854225181713095,-0.35042240446911904
2889,-0.41670579850233,-0.28854225181713095,-0.35042240446911904
2890,-0.43352113879981774,-0.28854225181713095,-0.35042240446911904
2891,-0.380636860921853,-0.28854225181713095,-0.35042240446911904
2892,-0.4036229500474088,-0.28854225181713095,-0.35042240446911904
2893,-0.42326134560525347,-0.28854225181713095,-0.35042240446911904
2894,-0.35887402185733125,-0.28854225181713095,-0.35042240446911904
2895,-0.413008429323183,-0.28854225181713095,-0.35042240446911904
2896,-0.3536787664859461,-0.28854225181713095,-0.35042240446911904
2897,-0.3799506189010052,-0.28854225181713095,-0.35042240446911904
2898,-0.3753325671878367,-0.28854225181713095,-0.35042240446911904
2899,-0.3857864522029969,-0.28854225181713095,-0.35042240446911904
2900,-0.3868792026932648,-0.28854225181713095,-0.35042240446911904
2901,-0.38400817200238263,-0.28854225181713095,-0.35042240446911904
2902,-0.3466630976050056,-0.28854225181713095,-0.35042240446911904
2903,-0.36723047148601246,-0.28854225181713095,-0.35042240446911904
2904,-0.37380055633053616,-0.28854225181713095,-0.35042240446911904
2905,-0.4061626742334067,-0.28854225181713095,-0.35042240446911904
2906,-0.39366400781110195,-0.28854225181713095,-0.35042240446911904
2907,-0.384226110486302,-0.28854225181713095,-0.35042240446911904
2908,-0.39057318145390146,-0.28854225181713095,-0.35042240446911904
2909,-0.40184336452977,-0.28854225181713095,-0.35042240446911904
2910,-0.37657271903055106,-0.28854225181713095,-0.35042240446911904
2911,-0.35502841272142704,-0.28854225181713095,-0.35042240446911904
2912,-0.46480449511472094,-0.28854225181713095,-0.35042240446911904
2913,-0.3742900854464511,-0.28854225181713095,-0.35042240446911904
2914,-0.38304923542341823,-0.28854225181713095,-0.35042240446911904
2915,-0.41297020545753216,-0.28854225181713095,-0.35042240446911904
2916,-0.3814151761934448,-0.28854225181713095,-0.35042240446911904
2917,-0.3965247142562596,-0.28854225181713095,-0.35042240446911904
2918,-0.4283220100125052,-0.28854225181713095,-0.35042240446911904
2919,-0.36168859450335533,-0.28854225181713095,-0.35042240446911904
2920,-0.4117942064937649,-0.28854225181713095,-0.35042240446911904
2921,-0.42112173010095233,-0.28854225181713095,-0.35042240446911904
2922,-0.4348477485333262,-0.28854225181713095,-0.35042240446911904
2923,-0.4074105050225919,-0.28854225181713095,-0.35042240446911904
2924,-0.4318802760332948,-0.28854225181713095,-0.35042240446911904
2925,-0.41759335656077035,-0.28854225181713095,-0.35042240446911904
2926,-0.41330277606914684,-0.28854225181713095,-0.35042240446911904
2927,-0.40837625504703096,-0.28854225181713095,-0.35042240446911904
2928,-0.4084547875579516,-0.28854225181713095,-0.35042240446911904
2929,-0.4054649714159235,-0.28854225181713095,-0.35042240446911904
2930,-0.4245602955945644,-0.28854225181713095,-0.35042240446911904
2931,-0.4538564439238692,-0.28854225181713095,-0.35042240446911904
2932,-0.389103088668975,-0.28854225181713095,-0.35042240446911904
2933,-0.4255130952894647,-0.28854225181713095,-0.35042240446911904
2934,-0.4279114920587648,-0.28854225181713095,-0.35042240446911904
2935,-0.4325156129273344,-0.28854225181713095,-0.35042240446911904
2936,-0.4374336739842429,-0.28854225181713095,-0.35042240446911904
2937,-0.41761796758333153,-0.28854225181713095,-0.35042240446911904
2938,-0.37576963406351993,-0.28854225181713095,-0.35042240446911904
2939,-0.44499142780544937,-0.28854225181713095,-0.35042240446911904
2940,-0.42926288491634657,-0.28854225181713095,-0.35042240446911904
2941,-0.41438579274964626,-0.28854225181713095,-0.35042240446911904
2942,-0.42819751979420545,-0.28854225181713095,-0.35042240446911904
2943,-0.3617270466647793,-0.28854225181713095,-0.35042240446911904
2944,-0.36837698379543793,-0.28854225181713095,-0.35042240446911904
2945,-0.39707509279055897,-0.28854225181713095,-0.35042240446911904
2946,-0.41515682269701465,-0.28854225181713095,-0.35042240446911904
2947,-0.38555302812467124,-0.28854225181713095,-0.35042240446911904
2948,-0.3846316929431087,-0.28854225181713095,-0.35042240446911904
2949,-0.3500623719006161,-0.28854225181713095,-0.35042240446911904
2950,-0.38785482957039313,-0.28854225181713095,-0.35042240446911904
2951,-0.39961855374703137,-0.28854225181713095,-0.35042240446911904
2952,-0.39075754198213003,-0.28854225181713095,-0.35042240446911904
2953,-0.3716866805745229,-0.28854225181713095,-0.35042240446911904
2954,-0.3698958845445756,-0.28854225181713095,-0.35042240446911904
2955,-0.407648943848717,-0.28854225181713095,-0.35042240446911904
2956,-0.3933031428822257,-0.28854225181713095,-0.35042240446911904
2957,-0.4627040453818424,-0.28854225181713095,-0.35042240446911904
2958,-0.40807308163068967,-0.28854225181713095,-0.35042240446911904
2959,-0.39338445574771547,-0.28854225181713095,-0.35042240446911904
2960,-0.3809838348376921,-0.28854225181713095,-0.35042240446911904
2961,-0.45773096137350494,-0.28854225181713095,-0.35042240446911904
2962,-0.4660343951663183,-0.28854225181713095,-0.35042240446911904
2963,-0.4332327180322684,-0.28854225181713095,-0.35042240446911904
2964,-0.38936285577876745,-0.28854225181713095,-0.35042240446911904
2965,-0.3813128534940647,-0.28854225181713095,-0.35042240446911904
2966,-0.41125764634611656,-0.28854225181713095,-0.35042240446911904
2967,-0.3801567976468631,-0.28854225181713095,-0.35042240446911904
2968,-0.39372898115129895,-0.28854225181713095,-0.35042240446911904
2969,-0.391110836556083,-0.28854225181713095,-0.35042240446911904
2970,-0.37934056401736327,-0.28854225181713095,-0.35042240446911904
2971,-0.396577761245702,-0.28854225181713095,-0.35042240446911904
2972,-0.3962356988357738,-0.28854225181713095,-0.35042240446911904
2973,-0.4325749569546703,-0.28854225181713095,-0.35042240446911904
2974,-0.4529341744566587,-0.28854225181713095,-0.35042240446911904
2975,-0.4445897148026915,-0.2885159246806821,-0.35345571220327293
2976,-0.36330516803724394,-0.2885159246806821,-0.35345571220327293
2977,-0.37863703182245223,-0.2885159246806821,-0.35345571220327293
2978,-0.39036721633461097,-0.2885159246806821,-0.35345571220327293
2979,-0.4226290317326359,-0.2885159246806821,-0.35345571220327293
2980,-0.4017241785631251,-0.2885159246806821,-0.35345571220327293
2981,-0.41846064555261875,-0.2885159246806821,-0.35345571220327293
2982,-0.39172553274953636,-0.2885159246806821,-0.35345571220327293
2983,-0.4215682933317618,-0.2885159246806821,-0.35345571220327293
2984,-0.4004946104650267,-0.2885159246806821,-0.35345571220327293
2985,-0.38484588536098896,-0.2885159246806821,-0.35345571220327293
2986,-0.38968296217108084,-0.2885159246806821,-0.35345571220327293
2987,-0.388084884826564,-0.2885159246806821,-0.35345571220327293
2988,-0.3525502058793283,-0.2885159246806821,-0.35345571220327293
2989,-0.3836981799863623,-0.2885159246806821,-0.35345571220327293
2990,-0.41191327653582577,-0.2885159246806821,-0.35345571220327293
2991,-0.4410387379723562,-0.2885159246806821,-0.35345571220327293
2992,-0.4722488777468221,-0.2885159246806821,-0.35345571220327293
2993,-0.39323665470328123,-0.2885159246806821,-0.35345571220327293
2994,-0.39953439275735975,-0.2885159246806821,-0.35345571220327293
2995,-0.42070867385710903,-0.2885159246806821,-0.35345571220327293
2996,-0.4174785243090709,-0.2885159246806821,-0.35345571220327293
2997,-0.38435248144199785,-0.2885159246806821,-0.35345571220327293
2998,-0.41216331903901104,-0.2885159246806821,-0.35345571220327293
2999,-0.41811400810304283,-0.2885159246806821,-0.35345571220327293
3000,-0.38413425372806737,-0.2885049474262755,-0.3504468604831626
3001,-0.4193442678163144,-0.2885049474262755,-0.3504468604831626
3002,-0.4509765611769774,-0.2885049474262755,-0.3504468604831626
3003,-0.4108370958770985,-0.2885049474262755,-0.3504468604831626
3004,-0.39660177960704196,-0.2885049474262755,-0.3504468604831626
3005,-0.4099262099375673,-0.2885049474262755,-0.3504468604831626
3006,-0.45021134737050894,-0.2885049474262755,-0.3504468604831626
3007,-0.408759181252203,-0.2885049474262755,-0.3504468604831626
3008,-0.4018858054931863,-0.2885049474262755,-0.3504468604831626
3009,-0.4201854144438256,-0.2885049474262755,-0.3504468604831626
3010,-0.34807264775420527,-0.2885049474262755,-0.3504468604831626
3011,-0.3814592464646118,-0.2885049474262755,-0.3504468604831626
3012,-0.3717360370328511,-0.2885049474262755,-0.3504468604831626
3013,-0.3918010555937865,-0.2885049474262755,-0.3504468604831626
3014,-0.42380290495781964,-0.2885049474262755,-0.3504468604831626
3015,-0.43452234387546823,-0.2885049474262755,-0.3504468604831626
3016,-0.3863692748850237,-0.2885049474262755,-0.3504468604831626
3017,-0.3979190274327216,-0.2885049474262755,-0.3504468604831626
3018,-0.4521966383702704,-0.2885049474262755,-0.3504468604831626
3019,-0.3554900139461295,-0.2885049474262755,-0.3504468604831626
3020,-0.37970529593564173,-0.2885049474262755,-0.3504468604831626
3021,-0.3774263777975343,-0.2885049474262755,-0.3504468604831626
3022,-0.37851353186968706,-0.2885049474262755,-0.3504468604831626
3023,-0.40247247955755405,-0.2885049474262755,-0.3504468604831626
3024,-0.3747617048853255,-0.2885049474262755,-0.3504468604831626
3025,-0.3867032067273455,-0.2884573806353513,-0.35342509494344465
3026,-0.3610821390101808,-0.2884573806353513,-0.35342509494344465
3027,-0.4085232422726825,-0.2884573806353513,-0.35342509494344465
3028,-0.41852801090314284,-0.2884573806353513,-0.35342509494344465
3029,-0.3982201968292693,-0.2884573806353513,-0.35342509494344465
3030,-0.4100239990501272,-0.2884573806353513,-0.35342509494344465
3031,-0.38280153529140654,-0.2884573806353513,-0.35342509494344465
3032,-0.4045519200349677,-0.2884573806353513,-0.35342509494344465
3033,-0.37349377276385964,-0.2884573806353513,-0.35342509494344465
3034,-0.37597044032089566,-0.2884573806353513,-0.35342509494344465
3035,-0.3795630180940035,-0.2884573806353513,-0.35342509494344465
3036,-0.43313065509170123,-0.2884573806353513,-0.35342509494344465
3037,-0.4158517775150971,-0.2884573806353513,-0.35342509494344465
3038,-0.38888193176402214,-0.2884573806353513,-0.35342509494344465
3039,-0.38827874146479024,-0.2884573806353513,-0.35342509494344465
3040,-0.38727595530973785,-0.2884573806353513,-0.35342509494344465
3041,-0.45433405646376634,-0.2884573806353513,-0.35342509494344465
3042,-0.4028458522912455,-0.2884573806353513,-0.35342509494344465
3043,-0.4073991375759418,-0.2884573806353513,-0.35342509494344465
3044,-0.39494191635764586,-0.2884573806353513,-0.35342509494344465
3045,-0.39162224122915396,-0.2884573806353513,-0.35342509494344465
3046,-0.38961764762990747,-0.2884573806353513,-0.35342509494344465
3047,-0.42898671357819196,-0.2884573806353513,-0.35342509494344465
3048,-0.41087381029229136,-0.2884573806353513,-0.35342509494344465
3049,-0.4067490029910665,-0.2884573806353513,-0.35342509494344465
3050,-0.4214644563856477,-0.2884573806353513,-0.35342509494344465
3051,-0.40077187236903794,-0.2884573806353513,-0.35342509494344465
3052,-0.40877262701019235,-0.2884573806353513,-0.35342509494344465
3053,-0.37395182572408897,-0.2884573806353513,-0.35342509494344465
3054,-0.387520987046395,-0.2884573806353513,-0.35342509494344465
3055,-0.3717771474979362,-0.2884573806353513,-0.35342509494344465
3056,-0.41383175217474466,-0.2884573806353513,-0.35342509494344465
3057,-0.38860392944261213,-0.2884573806353513,-0.35342509494344465
3058,-0.405973649681619,-0.2884573806353513,-0.35342509494344465
3059,-0.3904063357479135,-0.2884573806353513,-0.35342509494344465
3060,-0.4084448278700463,-0.2884573806353513,-0.35342509494344465
3061,-0.4079188578428517,-0.2884573806353513,-0.35342509494344465
3062,-0.3749168785753497,-0.2884573806353513,-0.35342509494344465
3063,-0.3827890408153931,-0.2884573806353513,-0.35342509494344465
3064,-0.3991807965352017,-0.2884573806353513,-0.35342509494344465
3065,-0.39168243306381934,-0.2884573806353513,-0.35342509494344465
3066,-0.3943164483669709,-0.2884573806353513,-0.35342509494344465
3067,-0.3860114400356662,-0.2884573806353513,-0.35342509494344465
3068,-0.3741795458704906,-0.2884573806353513,-0.35342509494344465
3069,-0.3641723338416512,-0.2884573806353513,-0.35342509494344465
3070,-0.39975263981191356,-0.2884573806353513,-0.35342509494344465
3071,-0.38653423141588256,-0.2884573806353513,-0.35342509494344465
3072,-0.3698768407580447,-0.2884573806353513,-0.35342509494344465
3073,-0.43985513500291534,-0.2884573806353513,-0.35342509494344465
3074,-0.4113767639776425,-0.2884573806353513,-0.35342509494344465
3075,-0.3588045313216805,-0.2884573806353513,-0.35342509494344465
3076,-0.39770437264346775,-0.2884573806353513,-0.35342509494344465
